Unique_ID,FiscalYear,Institution,AmountPaid,Program_Name,Program_Type,Title,Main_Discipline,Area_of_Research
711157.0,2019,University of Alberta,37834.0,Operating Grant,Grant Program,"Sodium, Claudin-14 and the (Patho)Physiology of (Hyper)Calciuria and Kidney Stone Formation",Biomedical,Psychosocial/health behavioural res.
306262.0,2019,University of British Columbia,33525.0,Operating Grant,Grant Program,Delineating the Role of Polyphosphate in Regulating Complement Activation Pathways,Biomedical,"Molecular, cellular and systems biology-cell signaling"
857351.0,2019,University of Toronto,32940.0,Operating Grant,Grant Program,Assembly of the Anthrax Toxin Protein Translocase,Biomedical,Molecular biology
772282.0,2019,University of Ottawa,33435.0,Operating Grant,Grant Program,Understanding the role and mechanisms of mitochondrial dysfunction in sepsis-induced cardiac injury.,Biomedical,"Cardiovascular, respiratory and circulatory systems-cardiovascular and circulatory sciences"
585294.0,2019,Dalhousie University,62634.0,Operating Grant,Grant Program,The ocular endocannabinoid system: Pharmacology of an endogenous lipid signaling system.,Biomedical,"Molecular, cellular and systems biology-cell signaling"
174104.0,2019,Vancouver Coastal Health Research Institute,41433.0,Operating Grant,Grant Program,Skin cell therapy for the long term treatment of alopecia areata,Biomedical,Cell biology
815459.0,2019,University of Calgary,41483.0,Operating Grant,Grant Program,Language ability and structural brain development in preschool children: predictors of reading readiness,Biomedical,Neurosciences-neurological disorders
891950.0,2019,University of Alberta,65097.0,Operating Grant,Grant Program,"Imaging Brain Iron in Multiple Sclerosis: Development, Validation and Clinical Implementation",Biomedical,Neurosciences-neurological disorders
566485.0,2019,University of Toronto,41742.0,Operating Grant,Grant Program,Molecular characterization of EpoR regulation in cancer progression,Biomedical,Cancer-cancer drug development and therapeutics
637046.0,2019,Montreal Heart Institute,29069.0,Operating Grant,Grant Program,Investigation of the role of PHACTR1 in the vascular endothelium and its impact on myocardial infarction risk,Biomedical,Cardiovascular
460506.0,2019,Research Institute of the McGill University Health Centre,95519.0,Operating Grant,Grant Program,Methylenetetrahydrofolate reductase (MTHFR) and multifactorial diseases,Biomedical,Multiple disease relevance
992369.0,2019,"BC Cancer, part of PHSA",85801.0,Operating Grant,Grant Program,Mechanisms of genome instability induced by RNA splicing defects,Biomedical,"Genetics-genomics, transcriptomics and proteomics"
533723.0,2019,Montreal Neurological Institute-Hospital,43199.0,Operating Grant,Grant Program,Molecular Mechanisms of Growth Cone Collapse and Neurite Outgrowth Inhibition,Biomedical,Genetics
362273.0,2019,University of Ottawa,32905.0,Operating Grant,Grant Program,Central roles for Cdx in organizing the vertebrate embryo,Biomedical,"Molecular, cellular and systems biology-cell signaling"
982384.0,2019,Université de Montréal,40022.0,Operating Grant,Grant Program,Analysis of the molecular mechanisms by which the MARCH1 E3-ubiquitin ligase regulates immune responses and tolerance.,Biomedical,Health research
454075.0,2019,McMaster University,34739.0,Operating Grant,Grant Program,Calcium-signalling and gene expression in human fibroblasts,Biomedical,"Molecular, cellular and systems biology-cell signaling"
589023.0,2019,Centre hospitalier de l'Universite de Montreal,36234.0,Operating Grant,Grant Program,The novel TH17-associated cytokine IL-26 mediates BBB breakdown and neuroinflammation,Biomedical,"Molecular, cellular and systems biology-cell signaling"
866078.0,2019,University of British Columbia,25564.0,Operating Grant,Grant Program,The Canadian STRIDER Trial: sildenafil for dismal prognosis IUGR.,Clinical,Health research
667076.0,2019,University of British Columbia,24388.0,Operating Grant,Grant Program,Correlates of acquisition and immune control of primary Epstein-Barr virus infection in Ugandan infants,Biomedical,Immunology and infection-immunology and autoimmune diseases (including rheumatology)
58789.0,2019,University of Calgary,48259.0,Operating Grant,Grant Program,Novel roles for IKCa channels in central neurons,Biomedical,Neurosciences-neurological disorders
997341.0,2019,Université de Montréal,37913.0,Operating Grant,Grant Program,Molecular Mechanisms of chemomechanical coupling in the ligand-gated ion channels iGluR and TRP,Biomedical,"Molecular, cellular and systems biology-cell signaling"
706070.0,2019,Dalhousie University,83916.0,Operating Grant,Grant Program,Mechanisms and regulation of IgE-dependent mast cell activation.,Biomedical,Immunology-transplantation
783713.0,2019,University of Toronto,67710.0,Operating Grant,Grant Program,Role of Flightless in Matrix Remodeling and Gingival Overgrowth,Biomedical,Aging
894576.0,2019,Université Laval,33931.0,Operating Grant,Grant Program,Immunosuppressive function of S100A8 in arthritis,Biomedical,Immunology and infection-immunology and autoimmune diseases (including rheumatology)
243936.0,2019,Dalhousie University,40226.0,Operating Grant,Grant Program,Control of Movement: Reticulospinal circuits,Biomedical,Nervous system
718440.0,2019,Centre for Addiction and Mental Health,37371.0,Operating Grant,Grant Program,Cognitive complications in Parkinson's disease: the contribution of dopamine.,Clinical,Neurosciences-neurological disorders
949465.0,2019,University of Alberta,35530.0,Operating Grant,Grant Program,Contribution of the cytoskeletal adaptor proteins paxillin and leupaxin to cytotoxic T cell migration and function,Biomedical,"Molecular, cellular and systems biology-cell signaling"
563131.0,2019,Centre hospitalier universitaire Sainte-Justine,46188.0,Operating Grant,Grant Program,Characterization of a new group of vesicular transport diseases.,Biomedical,Other medical research
801852.0,2019,University of Alberta,36793.0,Operating Grant,Grant Program,Prion Protein Proteostasis,Biomedical,"Genomics, proteomics, and bioinformatics"
942346.0,2019,University of Calgary,30502.0,Operating Grant,Grant Program,Optimizing the size and composition of beta cell aggregates to improve islet graft survival,Biomedical,Cell biology
749671.0,2019,Institut de recherches cliniques de Montreal,34071.0,Operating Grant,Grant Program,Defining the mechanisms and functions of RNA targeting to the mitotic apparatus,Biomedical,"Molecular, cellular and systems biology-cell signaling"
824205.0,2019,University of Western Ontario,44835.0,Operating Grant,Grant Program,Regulation of neuronal resilience in Alzheimer's disease by the STI1/Prion protein complex,Biomedical,Neurosciences-neurological disorders
920599.0,2019,Simon Fraser University,36012.0,Operating Grant,Grant Program,Structural and functional brain connectivity in typical and atypical development,Clinical,Genetics
576100.0,2019,Universite de Sherbrooke,32789.0,Operating Grant,Grant Program,Mechanisms of alternative splicing,Biomedical,Genetics
285777.0,2019,McMaster University,35045.0,Operating Grant,Grant Program,The role of abnormal matrix in the progression of Pulmonary Fibrosis,Biomedical,Epidemiology
239851.0,2019,London Health Sciences Centre Res. Inc.,76812.0,Operating Grant,Grant Program,Integration of proliferative control mechanisms by the RB protein,Biomedical,"Genomics, proteomics, and bioinformatics"
712306.0,2019,University of British Columbia,41176.0,Operating Grant,Grant Program,Regulation of ETS Transcription Factors,Biomedical,"Molecular, cellular and systems biology-cell signaling"
510736.0,2019,Centre hospitalier de l'Universite de Montreal,34660.0,Operating Grant,Grant Program,Role of IL-15 in multiple sclerosis,Biomedical,Immunology and infection-immunology and autoimmune diseases (including rheumatology)
200610.0,2019,Hospital for Sick Children,36597.0,Operating Grant,Grant Program,Preventing Chronic Kidney Disease After Acute Kidney Injury,Biomedical,"Medical research, hospital treatment, surgery"
456069.0,2019,CIUSSS de Centre-Ouest-de-l'Ile-de-Montreal-Jewish General,23953.0,Operating Grant,Grant Program,Virus-cell interactions in the regulation of HIV translation,Biomedical,Viral
559578.0,2019,University of New Brunswick,18218.0,Operating Grant,Grant Program,"Masculinities, Lifetime Violence and Health",Social/Cultural/Environmental/Population Health,Health research
722676.0,2019,McGill University,38079.0,Operating Grant,Grant Program,Claudin-2 as a Prognostic and Therapeutic Target in Breast Cancer Liver Metastasis,Biomedical,Cancer-cancer progression and metastasis
960399.0,2019,Hospital for Sick Children,45571.0,Operating Grant,Grant Program,Novel implications of THOR hypermethylation in telomere maintenance and gliomageneis.,Biomedical,Other medical research
662234.0,2019,University of Toronto,45694.0,Operating Grant,Grant Program,Beta arrestin mediated dopamine signaling for psychiatric drugs discovery,Biomedical,Mental health and behavioural conditions-psychology and psychiatry
1408.0,2019,Centre de recherche de l'Hopital Maisonneuve-Rosemont,64173.0,Operating Grant,Grant Program,Mechanisms of vascular inflammation in sepsis: Role of TLR9 signaling,Biomedical,Health research
262236.0,2019,University of Ottawa Heart Institute,46987.0,Operating Grant,Grant Program,Activation of cardioprotective brain mechanisms post MI.,Biomedical,Cardiovascular
330204.0,2019,Universite de Sherbrooke,34434.0,Operating Grant,Grant Program,Idiopathic pulmonary fibrosis: Pathogenesis and therapy,Biomedical,"Cardiovascular, respiratory and circulatory systems-cardiovascular and circulatory sciences"
103555.0,2019,University of British Columbia,27121.0,Operating Grant,Grant Program,"Sex differences in stress, neuroendocrine and serotonin (5-hydroxytryptamine) 5-HT1A receptor responses.",Biomedical,Mental health and behavioural conditions-psychology and psychiatry
660084.0,2019,University of Ottawa Heart Institute,28713.0,Operating Grant,Grant Program,Mechanism of LDL Receptor Degradation by PCSK9,Biomedical,Health research
157237.0,2019,Toronto General Research Institute,43209.0,Operating Grant,Grant Program,Role of c-Myb in vascular smooth muscle cell biology and blood pressure regulation.,Biomedical,"Molecular, cellular and systems biology-cell signaling"
917222.0,2019,University of British Columbia,29326.0,Operating Grant,Grant Program,Androgen sensitive pathways to the paraventricular nucleus of the hypothalamus.,Biomedical,Genetics
425469.0,2019,Dalhousie University,21356.0,Operating Grant,Grant Program,Understanding the essential role of phosphatidylcholine in cell transformation and differentiation,Biomedical,"Molecular, cellular and systems biology-cell signaling"
849704.0,2019,McMaster University,52266.0,Operating Grant,Grant Program,The Baby & Microbiota of the Intestine Project (Baby & Mi),Clinical,Epidemiology
641384.0,2019,Centre hospitalier de l'Universite Laval,28376.0,Operating Grant,Grant Program,Elucidating the role of alpha2beta1 integrin in the chemoresistance of acute lymphoblastic leukemia.,Biomedical,Cancer-cancer progression and metastasis
686172.0,2019,McMaster University,25482.0,Operating Grant,Grant Program,Neural mechanisms of duration tuning in the mammalian inferior colliculus.,Biomedical,Aging
395814.0,2019,Ottawa Hospital Research Institute,96281.0,Operating Grant,Grant Program,The methyl pool in oocytes and embryos: origins and consequences of dysregulation,Biomedical,Genetics-molecular and functional genetics and epigenetics
592596.0,2019,Universite de Sherbrooke,36424.0,Operating Grant,Grant Program,Regulation of obesity by inflammatory cytokines,Biomedical,"Molecular, cellular and systems biology-cell signaling"
464418.0,2019,Université de Montréal,25828.0,Operating Grant,Grant Program,Projet pilote d'Equipes de Soins Primaires Integrees (ESPI) au Quebec: Evaluation d'implantation et d'effets.,Health systems/services,Epidemiology
86506.0,2019,Dalhousie University,61305.0,Operating Grant,Grant Program,Regulation of lipid/sterol flux in endocytic and exocytic pathways by oxysterol binding proteins,Biomedical,"Molecular, cellular and systems biology-cell signaling"
52438.0,2019,University of Calgary,83318.0,Operating Grant,Grant Program,Integrin Adhesion Signaling in the Cerebral Arterial Myogenic Response,Biomedical,Genetics
245074.0,2019,University of Toronto,65358.0,Operating Grant,Grant Program,Novel Protein Determinants for Dentogingival Attachment,Biomedical,Epidemiology
959112.0,2019,Centre hospitalier universitaire Sainte-Justine,39020.0,Operating Grant,Grant Program,Harnessing in vitro signaling diversity of opioid analgesics as a means of predicting in vivo development of tolerance,Biomedical,"Molecular, cellular and systems biology-cell signaling"
